CustomerID,JoinDate,Region,Gender,AgeGroup
C13862,2021-06-05,South America,Male,35-44
C13863,2023-04-08,South America,Female,35-44
C13864,2023-02-12,Asia,Female,18-24
C13865,2022-10-23,Europe,Male,45-54
C13866,2021-05-14,South America,Female,45-54
C13867,2022-11-27,Europe,Female,45-54
C13868,2022-05-08,North America,Other,18-24
C13869,2023-08-08,Asia,Other,18-24
C13870,2022-07-22,Asia,Female,35-44
C13871,2022-09-17,Australia,Male,45-54
C13872,2023-08-01,South America,Female,55+
C13873,2024-02-17,Europe,Male,25-34
C13874,2024-04-04,Asia,Other,18-24
C13875,2022-05-19,Australia,Male,45-54
C13876,2023-08-18,North America,Female,18-24
C13877,2023-07-02,North America,Male,55+
C13878,2021-04-18,North America,Male,18-24
C13879,2022-01-20,North America,Male,55+
C13880,2023-01-18,South America,Female,55+
C13881,2022-04-19,Australia,Female,25-34
C13882,2021-12-19,North America,Male,35-44
C13883,2021-07-13,Europe,Female,45-54
C13884,2023-03-19,Australia,Female,35-44
C13885,2022-03-30,Asia,Male,35-44
C13886,2022-11-03,Asia,Other,55+
C13887,2021-10-30,South America,Other,18-24
C13888,2023-04-30,South America,Other,18-24
C13889,2022-08-03,South America,Female,25-34
C13890,2021-10-09,Europe,Male,45-54
C13891,2024-03-27,North America,Male,55+
C13892,2021-06-15,South America,Female,18-24
C13893,2021-12-08,Asia,Other,25-34
C13894,2022-10-05,Europe,Male,45-54
C13895,2021-06-28,South America,Female,25-34
C13896,2023-09-10,South America,Male,18-24
C13897,2021-11-29,South America,Male,18-24
C13898,2021-07-14,Asia,Male,45-54
C13899,2023-03-06,South America,Other,25-34
C13900,2022-11-17,Asia,Female,35-44
C13901,2024-03-20,North America,Female,55+
C13902,2023-04-06,Europe,Female,45-54
C13903,2021-08-19,Australia,Female,45-54
C13904,2023-01-13,Australia,Female,18-24
C13905,2021-08-16,South America,Other,25-34
C13906,2021-07-15,Asia,Female,55+
C13907,2023-08-30,Asia,Male,55+
C13908,2022-04-18,Europe,Other,25-34
C13909,2021-02-07,Australia,Male,18-24
C13910,2023-09-19,Australia,Female,25-34
C13911,2022-08-23,Asia,Other,18-24
C13912,2023-12-14,Asia,Female,35-44
C13913,2022-09-10,Asia,Other,45-54
C13914,2023-01-30,North America,Male,45-54
C13915,2021-08-29,Australia,Female,35-44
C13916,2022-11-06,Asia,Other,25-34
C13917,2022-09-06,Australia,Male,45-54
C13918,2023-11-08,Australia,Male,18-24
C13919,2022-07-21,Asia,Male,18-24
C13920,2022-12-01,North America,Other,55+
C13921,2024-02-13,Europe,Male,45-54
C13922,2024-01-16,Europe,Other,25-34
C13923,2023-05-01,South America,Other,25-34
C13924,2022-06-21,Australia,Male,55+
C13925,2023-10-12,North America,Other,45-54
C13926,2022-04-29,Asia,Male,18-24
C13927,2021-06-18,South America,Male,25-34
C13928,2021-01-12,South America,Other,35-44
C13929,2023-07-20,North America,Male,55+
C13930,2021-12-22,Europe,Female,45-54
C13931,2022-04-26,Europe,Female,45-54
C13932,2022-10-02,South America,Female,35-44
C13933,2023-06-09,Australia,Other,55+
C13934,2021-10-19,Europe,Male,55+
C13935,2021-01-15,Australia,Male,25-34
C13936,2022-11-30,North America,Other,35-44
C13937,2021-11-26,North America,Other,35-44
C13938,2021-07-08,Australia,Female,45-54
C13939,2023-01-05,Australia,Female,45-54
C13940,2021-03-14,South America,Other,25-34
C13941,2023-12-01,Australia,Male,55+
C13942,2022-02-04,Asia,Female,45-54
C13943,2022-12-31,South America,Male,25-34
C13944,2021-12-01,Australia,Male,45-54
C13945,2024-02-02,South America,Female,45-54
C13946,2021-12-06,North America,Male,55+
C13947,2022-09-13,North America,Other,25-34
C13948,2021-10-06,Asia,Female,55+
C13949,2022-07-26,Asia,Female,25-34
C13950,2024-02-12,South America,Other,25-34
C13951,2022-12-13,Europe,Other,25-34
C13952,2022-09-19,Australia,Male,45-54
C13953,2021-01-17,Australia,Male,25-34
C13954,2023-06-04,Europe,Female,45-54
C13955,2021-12-26,Australia,Other,35-44
C13956,2022-07-18,Asia,Other,18-24
C13957,2021-10-17,North America,Male,55+
C13958,2023-02-12,North America,Male,25-34
C13959,2021-06-04,North America,Male,55+
C13960,2024-02-21,Australia,Female,45-54
C13961,2023-10-11,North America,Other,25-34
C13962,2021-09-04,Europe,Male,18-24
C13963,2021-12-20,Europe,Male,35-44
C13964,2022-05-07,Australia,Male,18-24
C13965,2022-06-05,Asia,Male,25-34
C13966,2021-05-18,Asia,Male,25-34
C13967,2022-10-11,Australia,Male,18-24
C13968,2021-01-02,Europe,Other,55+
C13969,2023-02-06,South America,Female,18-24
C13970,2021-05-29,South America,Female,55+
C13971,2023-08-01,Australia,Female,45-54
C13972,2022-05-23,South America,Male,25-34
C13973,2023-07-06,North America,Female,55+
C13974,2023-02-12,Europe,Other,45-54
C13975,2023-06-15,South America,Other,25-34
C13976,2023-08-24,Europe,Other,35-44
C13977,2023-04-09,Europe,Other,45-54
C13978,2022-06-04,Europe,Other,18-24
C13979,2023-12-05,Europe,Male,25-34
C13980,2023-02-07,Australia,Female,18-24
C13981,2021-12-19,Asia,Male,25-34
C13982,2023-05-11,Asia,Male,45-54
C13983,2023-09-22,Asia,Male,18-24
C13984,2023-08-27,Europe,Other,18-24
C13985,2022-09-21,South America,Female,18-24
C13986,2021-12-04,Asia,Female,35-44
C13987,2024-03-30,Europe,Other,35-44
C13988,2023-07-21,South America,Other,18-24
C13989,2022-05-02,Asia,Female,45-54
C13990,2024-02-06,Australia,Male,18-24
C13991,2022-06-29,Europe,Other,35-44
C13992,2022-12-04,South America,Other,35-44
C13993,2024-04-02,Europe,Female,35-44
C13994,2022-05-16,Europe,Other,45-54
C13995,2021-09-18,North America,Male,35-44
C13996,2022-04-02,North America,Female,25-34
C13997,2023-12-20,Australia,Other,45-54
C13998,2022-01-12,Europe,Female,25-34
C13999,2022-12-24,Europe,Female,25-34
C14000,2023-05-29,Europe,Male,55+
C14001,2022-04-19,Australia,Female,18-24
C14002,2022-10-13,South America,Male,55+
C14003,2023-09-13,Asia,Other,55+
C14004,2021-06-24,Europe,Female,35-44
C14005,2023-01-21,Asia,Other,45-54
C14006,2023-10-08,North America,Male,18-24
C14007,2021-10-16,South America,Male,18-24
C14008,2021-02-11,North America,Female,55+
C14009,2023-09-15,South America,Female,18-24
C14010,2023-07-02,South America,Other,55+
C14011,2022-02-24,Australia,Other,55+
C14012,2021-12-20,Europe,Male,18-24
C14013,2022-10-23,Europe,Male,35-44
C14014,2023-05-25,Asia,Other,45-54
C14015,2023-04-04,South America,Female,18-24
C14016,2021-02-05,North America,Female,35-44
C14017,2023-11-22,Europe,Male,35-44
C14018,2021-03-27,Australia,Male,45-54
C14019,2022-03-28,Australia,Male,35-44
C14020,2021-04-12,North America,Female,45-54
C14021,2022-01-21,Europe,Male,18-24
C14022,2024-04-03,Europe,Male,55+
C14023,2022-07-22,Asia,Other,45-54
C14024,2021-04-24,South America,Male,55+
C14025,2024-03-10,Europe,Male,18-24
C14026,2021-04-16,Europe,Female,45-54
C14027,2021-03-25,North America,Other,45-54
C14028,2021-04-09,North America,Other,45-54
C14029,2024-02-13,South America,Female,45-54
C14030,2021-01-16,Europe,Female,18-24
C14031,2023-02-01,Australia,Other,18-24
C14032,2022-09-10,North America,Other,45-54
C14033,2022-04-16,Europe,Female,18-24
C14034,2021-07-21,Europe,Male,18-24
C14035,2023-02-27,Europe,Male,18-24
C14036,2022-09-22,Europe,Female,18-24
C14037,2022-11-22,Asia,Female,35-44
C14038,2022-05-03,North America,Male,18-24
C14039,2021-05-20,South America,Male,35-44
C14040,2023-06-22,North America,Other,55+
C14041,2021-03-14,South America,Other,35-44
C14042,2021-03-31,Australia,Male,45-54
C14043,2021-04-05,Asia,Female,45-54
C14044,2024-01-18,Australia,Other,35-44
C14045,2024-02-23,North America,Male,55+
C14046,2023-09-12,South America,Other,18-24
C14047,2024-03-28,Australia,Other,55+
C14048,2022-11-16,Australia,Male,35-44
C14049,2022-03-20,Australia,Other,45-54
C14050,2022-10-18,Australia,Other,55+
C14051,2024-04-07,Asia,Other,35-44
C14052,2022-09-24,Europe,Male,25-34
C14053,2022-09-20,Europe,Other,35-44
C14054,2023-01-08,Asia,Male,35-44
C14055,2021-04-02,Australia,Female,55+
C14056,2022-11-14,Europe,Male,25-34
C14057,2021-09-07,Asia,Male,55+
C14058,2022-04-14,Asia,Female,25-34
C14059,2023-05-15,North America,Male,55+
C14060,2022-07-14,Australia,Other,35-44
C14061,2023-01-08,Europe,Female,18-24
C14062,2022-02-04,Asia,Female,35-44
C14063,2023-01-24,North America,Female,35-44
C14064,2021-06-05,South America,Male,55+
C14065,2021-04-18,South America,Female,25-34
C14066,2022-07-18,North America,Female,45-54
C14067,2022-12-10,Europe,Male,25-34
C14068,2023-04-20,Australia,Other,45-54
C14069,2023-01-20,North America,Male,18-24
C14070,2021-04-06,North America,Male,18-24
C14071,2021-04-21,Asia,Female,45-54
C14072,2024-04-09,Asia,Other,35-44
C14073,2021-10-01,South America,Female,18-24
C14074,2024-03-03,Australia,Female,55+
C14075,2022-12-15,South America,Female,35-44
C14076,2021-11-17,South America,Other,25-34
C14077,2023-09-13,South America,Female,18-24
C14078,2024-02-17,Australia,Male,45-54
C14079,2024-01-20,Australia,Other,18-24
C14080,2023-12-31,Europe,Other,18-24
C14081,2022-12-13,North America,Male,55+
C14082,2022-10-28,Asia,Other,18-24
C14083,2023-05-03,North America,Female,18-24
C14084,2021-11-05,South America,Female,18-24
C14085,2021-05-25,Asia,Male,18-24
C14086,2021-01-30,Asia,Other,45-54
C14087,2024-04-12,Australia,Male,55+
C14088,2023-02-27,Europe,Other,35-44
C14089,2022-04-25,Australia,Male,25-34
C14090,2021-11-22,Europe,Female,18-24
C14091,2021-06-07,Asia,Male,18-24
C14092,2024-01-05,Europe,Female,18-24
C14093,2022-12-27,Asia,Male,35-44
C14094,2022-10-11,North America,Male,55+
C14095,2021-09-01,Asia,Other,18-24
C14096,2022-12-19,Australia,Other,25-34
C14097,2023-08-02,North America,Male,45-54
C14098,2022-08-10,Australia,Female,35-44
C14099,2022-05-04,South America,Female,35-44
C14100,2021-07-17,Asia,Male,55+
C14101,2022-07-09,Europe,Other,25-34
C14102,2021-01-16,Australia,Male,35-44
C14103,2021-05-03,Asia,Female,25-34
C14104,2022-01-05,Europe,Other,35-44
C14105,2023-08-15,South America,Male,35-44
C14106,2023-10-14,South America,Female,35-44
C14107,2023-10-17,Europe,Female,55+
C14108,2023-01-24,Europe,Male,35-44
C14109,2024-01-04,South America,Other,35-44
C14110,2022-07-17,Europe,Other,25-34
C14111,2021-06-14,Europe,Other,25-34
C14112,2023-02-28,Asia,Male,25-34
C14113,2023-05-14,Asia,Other,55+
C14114,2021-07-29,Asia,Male,35-44
C14115,2021-05-10,Australia,Female,25-34
C14116,2022-12-29,South America,Female,25-34
C14117,2021-04-20,South America,Male,25-34
C14118,2023-01-26,Asia,Male,25-34
C14119,2022-10-15,North America,Male,55+
C14120,2023-11-15,South America,Female,25-34
C14121,2023-08-11,South America,Female,45-54
C14122,2021-12-26,Australia,Female,18-24
C14123,2021-11-25,Australia,Female,45-54
C14124,2023-04-28,South America,Other,45-54
C14125,2021-10-03,Australia,Female,25-34
C14126,2022-02-25,Europe,Male,55+
C14127,2021-07-03,Australia,Male,25-34
C14128,2022-05-06,Australia,Other,35-44
C14129,2024-01-20,North America,Male,35-44
C14130,2021-03-24,Asia,Female,45-54
C14131,2023-09-07,North America,Other,55+
C14132,2022-01-19,North America,Female,25-34
C14133,2023-09-21,Australia,Female,18-24
C14134,2021-07-31,Europe,Male,35-44
C14135,2022-10-18,North America,Male,25-34
C14136,2022-06-27,Europe,Male,45-54
C14137,2023-04-03,Europe,Male,25-34
C14138,2021-09-18,Asia,Other,55+
C14139,2023-01-20,North America,Female,55+
C14140,2021-03-18,Australia,Male,25-34
C14141,2022-05-13,Australia,Male,25-34
C14142,2022-08-29,Europe,Other,18-24
C14143,2023-07-29,Australia,Other,35-44
C14144,2021-09-16,North America,Female,55+
C14145,2023-06-15,Europe,Female,35-44
C14146,2022-12-07,Asia,Female,55+
C14147,2022-03-23,Europe,Female,55+
C14148,2022-07-11,Europe,Male,18-24
C14149,2022-08-15,Asia,Female,18-24
C14150,2021-04-01,Australia,Other,25-34
C14151,2022-03-30,South America,Male,18-24
C14152,2021-03-04,Australia,Female,55+
C14153,2022-09-09,Europe,Other,55+
C14154,2023-11-30,Europe,Female,35-44
C14155,2023-01-13,North America,Female,18-24
C14156,2022-01-27,North America,Male,55+
C14157,2021-01-17,Asia,Male,45-54
C14158,2022-12-15,Asia,Male,18-24
C14159,2022-08-13,Europe,Male,35-44
C14160,2021-08-20,Asia,Other,18-24
C14161,2023-07-29,North America,Male,35-44
C14162,2022-09-18,Asia,Female,55+
C14163,2021-01-21,Australia,Other,35-44
C14164,2022-09-07,Australia,Other,35-44
C14165,2023-03-23,South America,Other,25-34
C14166,2022-11-19,Australia,Female,18-24
C14167,2023-10-11,Europe,Female,55+
C14168,2022-04-13,Australia,Female,45-54
C14169,2022-02-02,North America,Female,55+
C14170,2022-08-05,Asia,Female,35-44
C14171,2022-12-31,Europe,Male,18-24
C14172,2023-08-05,Australia,Other,35-44
C14173,2023-03-27,Australia,Other,18-24
C14174,2022-03-14,Australia,Female,55+
C14175,2023-07-29,Europe,Female,18-24
C14176,2022-03-21,South America,Female,25-34
C14177,2023-11-22,Europe,Other,25-34
C14178,2022-06-21,Europe,Female,45-54
C14179,2023-07-01,Australia,Other,25-34
C14180,2024-03-13,Europe,Male,55+
C14181,2021-01-25,Asia,Female,45-54
C14182,2022-12-27,Australia,Male,45-54
C14183,2023-10-24,North America,Male,18-24
C14184,2024-02-19,North America,Male,18-24
C14185,2023-09-21,South America,Other,55+
C14186,2021-02-08,Europe,Female,35-44
C14187,2021-12-15,Europe,Male,45-54
C14188,2024-03-05,Asia,Female,35-44
C14189,2023-12-03,Asia,Female,25-34
C14190,2023-05-10,Europe,Male,18-24
C14191,2023-06-04,North America,Other,25-34
C14192,2021-06-26,Australia,Male,35-44
C14193,2021-01-20,Europe,Other,45-54
C14194,2021-11-02,Europe,Other,45-54
C14195,2023-04-18,Asia,Other,25-34
C14196,2022-10-03,Asia,Female,55+
C14197,2021-09-27,Australia,Other,55+
C14198,2021-03-15,South America,Male,55+
C14199,2022-10-07,Australia,Male,18-24
C14200,2021-07-14,North America,Other,25-34
C14201,2023-06-07,North America,Other,55+
C14202,2023-02-25,Australia,Female,25-34
C14203,2023-10-06,Asia,Other,35-44
C14204,2022-06-08,Australia,Male,45-54
C14205,2023-08-31,North America,Male,55+
C14206,2023-08-07,North America,Female,45-54
C14207,2023-07-10,North America,Other,45-54
C14208,2023-10-02,North America,Female,25-34
C14209,2022-07-30,South America,Other,25-34
C14210,2022-02-23,Australia,Other,18-24
C14211,2023-05-11,Australia,Other,18-24
C14212,2023-12-09,North America,Female,45-54
C14213,2023-03-26,Asia,Male,55+
C14214,2021-11-14,Australia,Other,18-24
C14215,2024-01-26,Europe,Male,35-44
C14216,2022-08-31,South America,Male,25-34
C14217,2022-01-27,Australia,Other,55+
C14218,2021-02-27,Asia,Other,18-24
C14219,2023-05-15,Asia,Other,18-24
C14220,2023-09-03,South America,Male,35-44
C14221,2023-12-06,Australia,Male,55+
C14222,2022-07-12,Australia,Male,35-44
C14223,2023-08-29,Australia,Male,45-54
C14224,2021-05-15,Asia,Female,18-24
C14225,2021-01-03,Asia,Other,25-34
C14226,2023-12-21,Australia,Female,45-54
C14227,2023-05-10,Australia,Male,35-44
C14228,2023-05-30,North America,Female,25-34
C14229,2021-04-25,Australia,Female,35-44
C14230,2024-02-08,North America,Male,18-24
C14231,2021-12-20,South America,Male,45-54
C14232,2022-10-05,North America,Other,55+
C14233,2024-03-15,North America,Female,35-44
C14234,2023-12-17,Asia,Female,55+
C14235,2022-03-05,South America,Other,18-24
C14236,2023-01-30,South America,Female,55+
C14237,2023-07-16,Europe,Other,35-44
C14238,2023-10-21,Asia,Female,55+
C14239,2023-10-08,Australia,Female,18-24
C14240,2021-11-18,Europe,Other,25-34
C14241,2023-05-15,Australia,Other,25-34
C14242,2021-08-10,Australia,Male,55+
C14243,2024-01-05,Australia,Male,35-44
C14244,2022-10-26,Europe,Female,45-54
C14245,2021-03-21,North America,Other,18-24
C14246,2021-04-02,South America,Other,45-54
C14247,2022-12-26,North America,Other,35-44
C14248,2022-02-14,Australia,Other,35-44
C14249,2021-10-02,Asia,Male,35-44
C14250,2023-02-14,South America,Female,18-24
C14251,2021-12-24,Europe,Female,45-54
C14252,2022-10-26,Australia,Other,45-54
C14253,2023-05-20,South America,Male,55+
C14254,2021-09-03,Europe,Female,35-44
C14255,2022-01-27,Asia,Other,18-24
C14256,2021-04-10,Asia,Male,18-24
C14257,2023-07-19,Asia,Male,45-54
C14258,2023-05-22,Asia,Other,35-44
C14259,2021-01-08,South America,Female,45-54
C14260,2021-03-20,Europe,Male,18-24
C14261,2022-07-07,South America,Male,45-54
C14262,2023-10-26,South America,Other,45-54
C14263,2021-01-12,North America,Male,25-34
C14264,2024-02-06,South America,Female,25-34
C14265,2023-03-16,Europe,Male,35-44
C14266,2022-11-11,Europe,Female,45-54
C14267,2022-12-09,North America,Male,55+
C14268,2023-06-25,Europe,Female,18-24
C14269,2023-11-02,Australia,Female,55+
C14270,2023-04-29,South America,Other,45-54
C14271,2023-08-11,North America,Female,35-44
C14272,2022-10-18,Australia,Male,45-54
C14273,2021-11-04,Europe,Male,45-54
C14274,2021-04-29,Australia,Female,55+
C14275,2022-05-04,Europe,Male,25-34
C14276,2022-09-06,Asia,Female,45-54
C14277,2022-09-25,North America,Other,18-24
C14278,2022-12-28,Asia,Other,55+
C14279,2021-03-26,North America,Female,18-24
C14280,2022-03-01,Australia,Male,45-54
C14281,2022-12-16,South America,Other,25-34
C14282,2023-03-18,Asia,Female,25-34
C14283,2023-12-18,North America,Other,45-54
C14284,2024-01-09,North America,Female,25-34
C14285,2021-05-22,Australia,Female,35-44
C14286,2021-02-11,North America,Other,25-34
C14287,2022-06-19,Australia,Male,18-24
C14288,2021-11-04,Asia,Other,25-34
C14289,2023-09-15,South America,Female,25-34
C14290,2023-06-01,South America,Female,55+
C14291,2021-07-25,South America,Female,25-34
C14292,2023-09-19,Europe,Female,25-34
C14293,2023-06-18,South America,Male,35-44
C14294,2023-01-25,South America,Male,55+
C14295,2023-05-04,Australia,Female,18-24
C14296,2023-04-19,Europe,Female,55+
C14297,2023-11-06,South America,Male,25-34
C14298,2023-12-14,South America,Male,55+
C14299,2022-02-17,Europe,Female,35-44
C14300,2021-08-17,Asia,Male,55+
C14301,2022-06-02,Asia,Male,35-44
C14302,2023-11-19,North America,Other,18-24
C14303,2021-09-27,South America,Female,55+
C14304,2021-12-14,North America,Male,25-34
C14305,2022-08-30,Europe,Female,55+
C14306,2023-08-17,Europe,Male,45-54
C14307,2022-09-09,Australia,Other,45-54
C14308,2024-02-24,South America,Male,45-54
C14309,2022-05-01,South America,Female,55+
C14310,2021-04-22,Australia,Male,35-44
C14311,2022-05-24,North America,Female,45-54
C14312,2021-01-29,North America,Male,55+
C14313,2024-01-07,North America,Male,18-24
C14314,2023-01-30,North America,Female,35-44
C14315,2023-11-30,Asia,Other,18-24
C14316,2022-06-28,South America,Female,25-34
C14317,2021-03-23,Asia,Other,55+
C14318,2022-04-14,South America,Female,55+
C14319,2023-10-02,North America,Other,25-34
C14320,2021-07-31,Australia,Other,55+
C14321,2022-06-23,Europe,Female,45-54
C14322,2022-08-13,Europe,Female,45-54
C14323,2021-01-02,North America,Female,25-34
C14324,2024-01-30,Australia,Female,45-54
C14325,2021-11-26,Asia,Other,18-24
C14326,2023-12-31,Asia,Male,18-24
C14327,2021-10-31,North America,Other,35-44
C14328,2021-12-26,North America,Other,45-54
C14329,2023-11-19,Australia,Male,35-44
C14330,2022-12-05,North America,Male,45-54
C14331,2023-02-21,North America,Male,18-24
C14332,2022-11-08,South America,Other,25-34
C14333,2022-02-21,Europe,Male,25-34
C14334,2022-06-20,Europe,Female,18-24
C14335,2022-04-11,Asia,Other,35-44
C14336,2023-12-08,North America,Male,55+
C14337,2021-02-09,Asia,Other,35-44
C14338,2021-07-30,Asia,Male,45-54
C14339,2023-06-16,Europe,Other,18-24
C14340,2021-01-05,South America,Male,45-54
C14341,2021-05-16,South America,Female,25-34
C14342,2021-05-31,South America,Other,25-34
