SubID,CustomerID,PlanID,StartDate,EndDate,Status,PaymentMethod,DiscountPercent,Currency,InvoiceAmount
S053459,C11328,P004,2022-02-10,2022-10-08,Cancelled,Credit Card,20,USD,639.94
S053460,C13586,P002,2023-11-02,,Active,PayPal,20,EUR,95.97
S053461,C07621,P004,2022-03-31,,Active,Bank Transfer,15,USD,594.94
S053462,C08189,P002,2021-08-20,,Active,Credit Card,0,INR,359.88
S053463,C09476,P001,2024-01-25,2024-12-20,Cancelled,PayPal,15,USD,140.16
S053464,C06415,P001,2022-11-22,,Active,Credit Card,0,INR,74.95
S053465,C11490,P003,2023-12-15,,Active,PayPal,15,EUR,84.98
S053466,C06506,P004,2023-06-01,,Active,PayPal,0,USD,599.94
S053467,C10151,P003,2022-09-20,,Active,Credit Card,5,USD,522.4
S053468,C14952,P003,2022-12-09,,Active,PayPal,10,INR,224.96
S053469,C10152,P004,2022-03-11,,Active,PayPal,5,USD,664.93
S053470,C14079,P002,2023-02-27,,Active,Bank Transfer,10,USD,269.91
S053471,C05473,P001,2022-09-30,2023-03-29,Cancelled,PayPal,15,USD,76.45
S053472,C01576,P004,2023-02-03,,Active,PayPal,10,USD,179.98
S053473,C10473,P003,2021-11-16,,Active,Credit Card,10,USD,494.9
S053474,C05443,P002,2021-07-23,2022-04-19,Cancelled,Bank Transfer,15,EUR,229.42
S053475,C12877,P003,2021-12-08,,Active,PayPal,0,EUR,149.97
S053476,C01798,P001,2021-02-04,,Active,Bank Transfer,10,INR,94.44
S053477,C14175,P002,2021-06-26,2022-06-21,Cancelled,Bank Transfer,5,USD,341.89
S053478,C01752,P002,2022-01-07,,Active,Credit Card,0,USD,89.97
S053479,C05305,P002,2021-05-05,,Active,Bank Transfer,0,EUR,269.91
S053480,C06931,P002,2022-09-06,,Active,Credit Card,5,USD,56.98
S053481,C03666,P002,2024-01-15,,Active,PayPal,0,INR,179.94
S053482,C02066,P002,2023-09-29,2024-02-26,Cancelled,Bank Transfer,15,USD,127.46
S053483,C02506,P001,2023-04-15,,Active,PayPal,0,USD,29.98
S053484,C02224,P002,2023-12-19,,Active,Bank Transfer,5,USD,341.89
S053485,C07987,P002,2022-12-19,,Active,PayPal,5,INR,113.96
S053486,C02522,P004,2023-08-15,,Active,PayPal,10,EUR,989.9
S053487,C05229,P004,2022-08-11,,Active,Credit Card,20,USD,239.98
S053488,C06414,P003,2022-02-27,,Active,Bank Transfer,0,INR,249.95
S053489,C05063,P001,2021-05-28,,Active,PayPal,0,USD,179.88
S053490,C08132,P002,2021-04-26,,Active,Credit Card,5,EUR,284.9
S053491,C06693,P001,2022-07-25,2022-12-22,Cancelled,Bank Transfer,10,USD,67.46
S053492,C08255,P001,2023-02-25,,Active,PayPal,15,INR,114.67
S053493,C08060,P002,2022-07-03,,Active,PayPal,20,USD,119.96
S053494,C04990,P004,2023-04-17,,Active,Bank Transfer,0,INR,499.95
S053495,C11333,P001,2023-07-16,,Active,Bank Transfer,15,USD,25.48
S053496,C04547,P004,2021-04-06,,Active,Credit Card,5,USD,284.97
S053497,C02324,P001,2021-08-01,,Active,PayPal,0,EUR,74.95
S053498,C00755,P002,2022-07-30,,Active,PayPal,10,USD,134.95
S053499,C00732,P003,2022-11-08,,Active,Bank Transfer,20,EUR,279.94
S053500,C09474,P002,2021-07-26,2022-01-22,Cancelled,PayPal,0,EUR,179.94
S053501,C10171,P002,2022-01-21,2023-01-16,Cancelled,PayPal,10,USD,323.89
S053502,C07825,P001,2021-01-25,,Active,PayPal,0,USD,134.91
S053503,C12991,P001,2023-11-14,2024-02-12,Cancelled,Credit Card,5,USD,42.72
S053504,C14075,P002,2021-02-19,,Active,Bank Transfer,20,EUR,191.94
S053505,C04105,P001,2022-04-10,,Active,Bank Transfer,0,USD,14.99
S053506,C12926,P002,2023-05-25,,Active,Credit Card,10,USD,296.9
S053507,C08355,P003,2021-12-11,,Active,Bank Transfer,0,EUR,49.99
S053508,C01764,P003,2023-10-28,2024-05-25,Cancelled,Credit Card,5,USD,332.43
S053509,C07937,P001,2023-01-06,,Active,Bank Transfer,15,EUR,25.48
S053510,C04713,P001,2022-01-14,,Active,Bank Transfer,10,INR,13.49
S053511,C08706,P002,2021-06-12,,Active,Bank Transfer,0,INR,119.96
S053512,C07154,P004,2024-03-03,,Active,PayPal,0,INR,99.99
S053513,C04088,P002,2022-01-01,,Active,PayPal,15,USD,25.49
S053514,C13971,P003,2022-06-27,2022-09-25,Cancelled,Bank Transfer,5,USD,142.47
S053515,C07314,P004,2024-02-11,,Active,PayPal,0,USD,899.91
S053516,C14415,P004,2023-11-15,2024-06-12,Cancelled,PayPal,5,USD,664.93
S053517,C09806,P003,2022-11-07,2023-06-05,Cancelled,Credit Card,0,USD,349.93
S053518,C03227,P001,2021-04-22,,Active,PayPal,5,USD,142.4
S053519,C12364,P001,2023-05-25,,Active,Bank Transfer,10,USD,13.49
S053520,C11551,P002,2021-06-25,,Active,PayPal,0,EUR,359.88
S053521,C06989,P001,2023-03-26,,Active,Bank Transfer,5,USD,156.65
S053522,C13500,P004,2021-01-29,2021-03-30,Cancelled,PayPal,15,EUR,169.98
S053523,C14654,P004,2022-08-19,2023-06-15,Cancelled,Credit Card,5,INR,949.9
S053524,C10394,P001,2023-05-12,,Active,Credit Card,5,INR,142.4
S053525,C00640,P003,2024-03-10,2024-10-06,Cancelled,Bank Transfer,0,USD,349.93
S053526,C05350,P001,2023-09-05,2024-04-02,Cancelled,Bank Transfer,0,USD,104.93
S053527,C08707,P004,2021-07-13,2022-04-09,Cancelled,PayPal,20,INR,719.93
S053528,C14092,P002,2023-02-27,,Active,PayPal,10,USD,80.97
S053529,C12182,P004,2021-01-30,,Active,PayPal,0,EUR,899.91
S053530,C09250,P003,2022-11-05,,Active,PayPal,0,EUR,99.98
S053531,C10320,P003,2022-02-18,2022-06-18,Cancelled,Credit Card,0,INR,199.96
S053532,C07251,P004,2021-07-18,,Active,PayPal,10,EUR,1079.89
S053533,C00469,P002,2022-06-01,,Active,PayPal,10,USD,269.91
S053534,C04695,P004,2021-05-02,2021-11-28,Cancelled,Credit Card,10,INR,629.94
S053535,C05330,P004,2021-08-24,,Active,Bank Transfer,0,INR,199.98
S053536,C04321,P003,2022-01-23,,Active,PayPal,10,USD,404.92
S053537,C14419,P004,2023-01-08,,Active,PayPal,15,USD,594.94
S053538,C02827,P002,2022-07-13,,Active,Credit Card,10,EUR,134.95
S053539,C00754,P002,2023-11-06,2024-06-03,Cancelled,Bank Transfer,15,USD,178.44
S053540,C05857,P002,2023-05-01,,Active,PayPal,0,USD,209.93
S053541,C09447,P001,2021-12-10,,Active,Credit Card,5,USD,156.65
S053542,C03585,P002,2021-12-11,,Active,PayPal,5,INR,313.4
S053543,C04188,P001,2021-01-28,,Active,Bank Transfer,5,USD,128.16
S053544,C14272,P001,2022-12-07,,Active,Credit Card,0,EUR,29.98
S053545,C07659,P004,2022-11-06,,Active,Credit Card,0,INR,499.95
S053546,C07174,P002,2024-02-18,2025-02-12,Cancelled,Credit Card,0,USD,359.88
S053547,C00555,P003,2022-07-29,,Active,PayPal,5,USD,94.98
S053548,C10974,P002,2022-07-28,,Active,Credit Card,10,USD,161.95
S053549,C01078,P002,2021-08-16,,Active,PayPal,0,USD,269.91
S053550,C01473,P004,2023-11-14,,Active,PayPal,0,USD,399.96
S053551,C12916,P004,2021-08-14,2022-02-10,Cancelled,Credit Card,0,INR,599.94
S053552,C03156,P003,2022-03-08,,Active,PayPal,10,EUR,44.99
S053553,C04471,P001,2023-08-18,,Active,Credit Card,10,USD,107.93
S053554,C12694,P003,2021-04-16,2022-04-11,Cancelled,Credit Card,0,USD,599.88
S053555,C11288,P004,2022-01-11,2023-01-06,Cancelled,PayPal,5,USD,1139.89
S053556,C06068,P002,2021-08-06,,Active,Bank Transfer,10,USD,134.95
S053557,C09601,P001,2023-09-11,2023-11-10,Cancelled,Credit Card,15,INR,25.48
S053558,C00018,P003,2022-05-02,,Active,PayPal,0,USD,199.96
S053559,C04077,P003,2023-10-03,,Active,Credit Card,20,INR,119.98
S053560,C13128,P003,2022-12-01,,Active,Credit Card,5,EUR,332.43
S053561,C07098,P001,2022-12-14,2023-05-13,Cancelled,PayPal,0,USD,74.95
S053562,C14686,P004,2022-07-22,2023-06-17,Cancelled,Bank Transfer,0,USD,1099.89
S053563,C10076,P001,2022-07-02,,Active,Credit Card,0,USD,89.94
S053564,C00107,P002,2023-07-02,,Active,Bank Transfer,0,USD,239.92
S053565,C05931,P002,2021-08-22,,Active,Bank Transfer,5,USD,313.4
S053566,C03383,P004,2021-02-23,,Active,Bank Transfer,10,INR,989.9
S053567,C02879,P001,2021-09-30,,Active,PayPal,0,USD,74.95
S053568,C00948,P002,2022-07-03,2023-05-29,Cancelled,Bank Transfer,5,EUR,313.4
S053569,C12185,P004,2023-11-10,2024-03-09,Cancelled,Credit Card,0,USD,399.96
S053570,C07968,P002,2022-09-08,,Active,PayPal,5,EUR,142.45
S053571,C06586,P002,2023-10-06,,Active,PayPal,20,INR,23.99
S053572,C12598,P001,2022-04-17,,Active,Credit Card,0,USD,179.88
S053573,C09671,P002,2023-08-01,,Active,Credit Card,0,EUR,119.96
S053574,C14737,P002,2022-03-11,2023-01-05,Cancelled,Credit Card,5,USD,284.9
S053575,C04977,P002,2023-11-20,,Active,Credit Card,0,USD,59.98
S053576,C07386,P002,2022-09-23,,Active,PayPal,10,EUR,188.94
S053577,C02900,P003,2021-05-18,,Active,Credit Card,0,EUR,299.94
S053578,C07801,P001,2021-12-12,,Active,Credit Card,20,INR,131.91
S053579,C02394,P001,2022-12-03,,Active,Credit Card,10,USD,67.46
S053580,C04396,P004,2022-09-22,,Active,Bank Transfer,0,USD,899.91
S053581,C00322,P004,2021-05-10,,Active,Bank Transfer,10,EUR,1079.89
S053582,C11215,P003,2021-11-04,,Active,PayPal,0,USD,249.95
S053583,C10197,P003,2023-12-08,,Active,PayPal,5,USD,474.9
S053584,C05894,P001,2022-07-18,,Active,Credit Card,0,INR,119.92
S053585,C12501,P001,2021-10-02,,Active,Credit Card,20,USD,47.97
S053586,C07614,P002,2022-01-31,,Active,PayPal,5,USD,284.9
S053587,C10506,P004,2023-09-22,,Active,PayPal,0,INR,699.93
S053588,C03703,P004,2023-02-27,,Active,Bank Transfer,10,INR,359.96
S053589,C10166,P003,2021-07-18,,Active,Credit Card,20,INR,39.99
S053590,C11468,P003,2023-11-15,,Active,Credit Card,0,USD,299.94
S053591,C02879,P003,2023-05-28,,Active,PayPal,0,USD,49.99
S053592,C14508,P001,2021-07-21,,Active,Credit Card,10,USD,134.91
S053593,C04433,P001,2021-05-15,2022-01-10,Cancelled,Credit Card,0,EUR,119.92
S053594,C11251,P001,2023-09-15,,Active,Credit Card,20,USD,119.92
S053595,C08072,P004,2022-12-07,2023-12-02,Cancelled,Credit Card,20,INR,959.9
S053596,C11940,P003,2024-02-21,,Active,Bank Transfer,20,USD,479.9
S053597,C14422,P003,2021-07-19,2022-02-14,Cancelled,Credit Card,0,USD,349.93
S053598,C06803,P004,2022-12-16,,Active,Credit Card,10,USD,359.96
S053599,C13927,P001,2023-08-30,,Active,PayPal,0,USD,104.93
S053600,C10864,P002,2023-01-05,2023-03-06,Cancelled,Bank Transfer,5,INR,56.98
S053601,C07968,P001,2022-12-15,,Active,PayPal,0,INR,179.88
S053602,C14097,P001,2022-04-28,2023-01-23,Cancelled,Bank Transfer,0,INR,134.91
S053603,C11178,P003,2022-09-23,,Active,Bank Transfer,20,INR,79.98
S053604,C12211,P003,2022-10-27,,Active,PayPal,15,INR,339.93
S053605,C01074,P004,2021-01-30,,Active,Credit Card,0,INR,899.91
S053606,C04699,P003,2021-05-22,,Active,Credit Card,5,USD,332.43
S053607,C14845,P003,2021-09-20,2022-07-17,Cancelled,Bank Transfer,0,EUR,499.9
S053608,C00202,P003,2023-12-13,,Active,PayPal,10,USD,134.97
S053609,C03430,P001,2024-03-19,,Active,PayPal,0,EUR,134.91
S053610,C07465,P003,2021-06-27,2022-03-24,Cancelled,Credit Card,5,INR,427.41
S053611,C04182,P002,2023-09-18,2024-06-14,Cancelled,Credit Card,10,INR,242.92
S053612,C06610,P001,2022-11-29,,Active,PayPal,0,EUR,164.89
S053613,C04135,P004,2022-12-30,,Active,PayPal,5,INR,379.96
S053614,C12886,P003,2023-11-20,,Active,Credit Card,0,USD,399.92
S053615,C00666,P001,2021-01-18,2021-08-16,Cancelled,PayPal,15,USD,89.19
S053616,C03659,P001,2021-06-28,,Active,Bank Transfer,20,USD,23.98
S053617,C09158,P002,2024-04-14,,Active,PayPal,5,USD,113.96
S053618,C04271,P003,2023-11-20,,Active,Bank Transfer,0,EUR,149.97
S053619,C07026,P004,2022-07-13,,Active,PayPal,5,INR,189.98
S053620,C01372,P002,2022-02-11,,Active,PayPal,15,EUR,203.93
S053621,C07460,P001,2023-06-18,,Active,Credit Card,5,INR,113.92
S053622,C08613,P001,2022-02-03,,Active,Credit Card,5,USD,28.48
S053623,C03090,P001,2022-07-09,,Active,PayPal,5,USD,156.65
S053624,C13856,P003,2021-05-27,2022-04-22,Cancelled,Bank Transfer,15,USD,467.41
S053625,C10559,P002,2023-10-08,,Active,PayPal,10,USD,80.97
S053626,C02838,P001,2021-07-28,2021-10-26,Cancelled,PayPal,15,USD,38.22
S053627,C12522,P003,2023-12-23,2024-10-18,Cancelled,Credit Card,0,EUR,499.9
S053628,C05335,P003,2023-10-16,,Active,PayPal,0,USD,249.95
S053629,C13683,P002,2021-03-02,,Active,Bank Transfer,15,USD,203.93
S053630,C01813,P003,2021-08-05,,Active,PayPal,15,EUR,42.49
S053631,C10297,P003,2023-01-22,,Active,PayPal,20,INR,359.93
S053632,C12532,P002,2024-04-04,2025-03-30,Cancelled,Bank Transfer,15,EUR,305.9
S053633,C09835,P003,2023-11-08,,Active,Bank Transfer,0,EUR,399.92
S053634,C07091,P001,2021-07-18,2022-05-14,Cancelled,Credit Card,0,USD,149.9
S053635,C11287,P004,2021-12-25,2022-06-23,Cancelled,PayPal,5,USD,569.94
S053636,C07766,P003,2021-06-23,,Active,Bank Transfer,5,USD,94.98
S053637,C06147,P003,2024-01-27,,Active,Credit Card,10,USD,224.96
S053638,C07961,P004,2023-04-22,2023-05-22,Cancelled,Bank Transfer,0,USD,99.99
S053639,C00136,P001,2023-03-12,,Active,PayPal,15,INR,63.71
S053640,C10304,P001,2021-02-27,2021-06-27,Cancelled,Bank Transfer,0,USD,59.96
S053641,C12991,P004,2021-11-20,2022-09-16,Cancelled,PayPal,0,USD,999.9
S053642,C08285,P001,2023-05-01,,Active,PayPal,5,EUR,142.4
S053643,C08493,P001,2021-05-23,,Active,Credit Card,0,USD,44.97
S053644,C08102,P002,2021-11-26,,Active,PayPal,0,USD,269.91
S053645,C09439,P002,2021-03-29,,Active,PayPal,10,EUR,269.91
S053646,C01670,P002,2022-11-19,,Active,Bank Transfer,0,INR,149.95
S053647,C01035,P004,2021-06-21,,Active,PayPal,0,USD,799.92
S053648,C06859,P002,2023-10-27,,Active,Credit Card,0,USD,59.98
S053649,C04395,P002,2024-04-02,2024-09-29,Cancelled,Credit Card,10,INR,161.95
S053650,C11115,P003,2023-08-08,,Active,Credit Card,5,EUR,427.41
S053651,C11425,P004,2024-01-21,2024-12-16,Cancelled,Credit Card,20,USD,879.91
S053652,C09568,P001,2023-06-18,,Active,Bank Transfer,0,INR,29.98
S053653,C08274,P002,2021-11-29,,Active,Bank Transfer,0,INR,299.9
S053654,C09270,P003,2022-06-19,,Active,Credit Card,0,USD,299.94
S053655,C13178,P003,2022-10-02,2022-11-01,Cancelled,Credit Card,0,USD,49.99
S053656,C09878,P001,2023-03-13,2023-09-09,Cancelled,Credit Card,5,INR,85.44
S053657,C08696,P004,2023-08-23,,Active,PayPal,0,USD,1199.88
S053658,C07789,P001,2024-02-11,,Active,PayPal,0,USD,89.94
S053659,C10707,P001,2022-02-01,,Active,Bank Transfer,0,USD,119.92
S053660,C11512,P004,2023-04-09,2024-01-04,Cancelled,Credit Card,10,INR,809.92
S053661,C05379,P001,2023-02-12,,Active,Bank Transfer,0,USD,149.9
S053662,C12192,P002,2022-11-14,,Active,PayPal,0,EUR,299.9
S053663,C03185,P002,2021-11-02,2022-01-31,Cancelled,PayPal,10,INR,80.97
S053664,C11224,P004,2021-07-04,,Active,PayPal,0,USD,1099.89
S053665,C05908,P002,2021-07-08,2022-02-03,Cancelled,PayPal,0,EUR,209.93
S053666,C10826,P003,2023-10-21,,Active,Credit Card,0,USD,99.98
S053667,C02695,P003,2024-02-14,,Active,Credit Card,20,USD,479.9
S053668,C01801,P004,2022-09-13,,Active,Bank Transfer,15,EUR,254.97
S053669,C07795,P003,2021-11-24,2022-08-21,Cancelled,PayPal,0,USD,449.91
S053670,C07845,P001,2021-10-23,,Active,Bank Transfer,10,USD,40.47
S053671,C09009,P002,2021-02-23,,Active,PayPal,15,USD,25.49
S053672,C01207,P001,2021-12-09,2022-12-04,Cancelled,PayPal,20,EUR,143.9
S053673,C06435,P004,2023-02-03,2023-12-30,Cancelled,Bank Transfer,0,USD,1099.89
S053674,C04865,P003,2022-11-25,2023-01-24,Cancelled,PayPal,5,USD,94.98
S053675,C10154,P001,2024-02-13,2025-01-08,Cancelled,Credit Card,10,USD,148.4
S053676,C00687,P004,2022-05-15,,Active,PayPal,0,USD,99.99
S053677,C06462,P002,2021-07-14,2022-02-09,Cancelled,Bank Transfer,20,EUR,167.94
S053678,C01131,P003,2021-10-26,,Active,Bank Transfer,15,EUR,424.92
S053679,C09474,P001,2023-08-26,,Active,Bank Transfer,20,USD,95.94
S053680,C03841,P001,2021-10-22,,Active,Bank Transfer,15,USD,127.42
S053681,C10717,P001,2021-05-06,,Active,Credit Card,5,USD,56.96
S053682,C07353,P002,2022-11-10,,Active,Credit Card,0,USD,209.93
S053683,C14783,P001,2023-01-22,,Active,Bank Transfer,0,INR,119.92
S053684,C12315,P003,2021-03-28,2021-08-25,Cancelled,Credit Card,10,INR,224.96
S053685,C00531,P003,2023-10-29,,Active,PayPal,0,INR,299.94
S053686,C05499,P002,2022-10-02,,Active,Bank Transfer,5,EUR,256.41
S053687,C09851,P004,2022-04-01,,Active,PayPal,20,USD,559.94
S053688,C11205,P004,2023-04-16,,Active,Bank Transfer,15,USD,934.91
S053689,C05501,P002,2022-09-14,2023-07-11,Cancelled,PayPal,5,INR,284.9
S053690,C10133,P002,2021-10-12,,Active,PayPal,0,INR,329.89
S053691,C08429,P004,2022-03-27,,Active,Credit Card,10,INR,89.99
S053692,C08314,P003,2021-02-02,2021-11-29,Cancelled,PayPal,0,USD,499.9
S053693,C03329,P004,2021-11-08,2022-01-07,Cancelled,Credit Card,10,EUR,179.98
S053694,C13767,P001,2022-01-28,2023-01-23,Cancelled,Credit Card,0,EUR,179.88
S053695,C14945,P001,2023-06-13,,Active,Credit Card,15,EUR,127.42
S053696,C02557,P003,2023-04-02,2023-11-28,Cancelled,PayPal,10,USD,359.93
S053697,C13153,P001,2021-12-12,,Active,Bank Transfer,0,USD,59.96
S053698,C01566,P004,2023-11-05,,Active,Credit Card,10,USD,899.91
S053699,C03472,P002,2023-11-18,,Active,Bank Transfer,5,USD,227.92
S053700,C02092,P002,2024-04-08,2024-07-07,Cancelled,PayPal,0,USD,89.97
S053701,C00505,P002,2023-10-16,2024-03-14,Cancelled,PayPal,10,INR,134.95
S053702,C09378,P003,2021-11-22,,Active,PayPal,20,INR,119.98
S053703,C07388,P001,2022-11-28,2023-10-24,Cancelled,PayPal,0,USD,164.89
S053704,C10985,P002,2021-11-18,,Active,Credit Card,0,USD,209.93
S053705,C09525,P002,2022-02-11,,Active,Credit Card,0,USD,89.97
S053706,C09719,P004,2021-07-18,,Active,PayPal,15,USD,254.97
S053707,C03718,P001,2022-02-18,,Active,Credit Card,20,INR,11.99
S053708,C07212,P003,2022-01-21,,Active,PayPal,10,EUR,224.96
S053709,C11410,P002,2021-01-12,,Active,Credit Card,10,USD,269.91
S053710,C14606,P001,2022-04-06,,Active,Bank Transfer,0,USD,14.99
S053711,C03274,P001,2024-04-10,2024-05-10,Cancelled,Credit Card,0,USD,14.99
S053712,C02043,P003,2022-12-19,,Active,Credit Card,0,USD,199.96
S053713,C02242,P004,2023-12-25,,Active,PayPal,0,USD,1099.89
S053714,C13163,P003,2023-06-02,,Active,Credit Card,20,USD,79.98
S053715,C11047,P002,2022-10-23,,Active,PayPal,10,USD,80.97
S053716,C12600,P003,2023-05-29,,Active,Bank Transfer,15,INR,467.41
S053717,C14577,P001,2022-01-28,,Active,PayPal,5,USD,99.68
S053718,C03467,P001,2023-09-18,,Active,Bank Transfer,0,USD,14.99
S053719,C03492,P003,2022-11-21,,Active,PayPal,10,USD,224.96
S053720,C04770,P003,2021-02-26,,Active,Bank Transfer,10,EUR,134.97
S053721,C03760,P002,2021-08-31,2022-08-26,Cancelled,PayPal,5,EUR,341.89
S053722,C00729,P004,2023-02-15,2023-05-16,Cancelled,PayPal,10,USD,269.97
S053723,C08444,P001,2021-12-05,2022-10-31,Cancelled,Bank Transfer,5,USD,156.65
S053724,C03009,P001,2021-11-27,,Active,Credit Card,15,USD,25.48
S053725,C10938,P004,2023-09-09,,Active,PayPal,20,INR,959.9
S053726,C01062,P001,2023-12-16,2024-02-14,Cancelled,PayPal,5,INR,28.48
S053727,C14261,P001,2021-12-17,2022-10-13,Cancelled,Credit Card,15,INR,127.42
S053728,C04738,P002,2022-08-12,,Active,Credit Card,0,USD,239.92
S053729,C02136,P004,2022-08-25,,Active,PayPal,15,USD,1019.9
S053730,C04187,P001,2022-06-15,2023-06-10,Cancelled,PayPal,15,USD,152.9
S053731,C06807,P001,2023-05-30,,Active,PayPal,5,USD,99.68
S053732,C13975,P002,2022-06-10,2022-11-07,Cancelled,Credit Card,0,USD,149.95
S053733,C08744,P004,2022-01-21,2022-07-20,Cancelled,Bank Transfer,10,USD,539.95
S053734,C08841,P003,2021-11-28,,Active,Credit Card,5,USD,569.89
S053735,C08746,P003,2023-01-23,,Active,Credit Card,0,USD,549.89
S053736,C05447,P002,2022-11-11,,Active,Credit Card,20,USD,167.94
S053737,C07749,P003,2021-08-06,,Active,Credit Card,0,USD,449.91
S053738,C01470,P001,2021-09-30,,Active,Bank Transfer,0,USD,74.95
S053739,C14527,P003,2021-06-25,,Active,Bank Transfer,5,USD,47.49
S053740,C08399,P003,2022-03-11,,Active,Credit Card,0,EUR,449.91
S053741,C08260,P004,2022-11-08,,Active,PayPal,15,INR,254.97
S053742,C09449,P001,2021-05-16,2021-12-12,Cancelled,Bank Transfer,0,USD,104.93
S053743,C13378,P001,2022-07-22,,Active,PayPal,0,USD,59.96
S053744,C09541,P001,2021-11-02,,Active,Bank Transfer,0,USD,44.97
S053745,C07514,P001,2023-04-30,,Active,Credit Card,10,USD,53.96
S053746,C09069,P001,2023-09-06,,Active,Credit Card,0,USD,149.9
S053747,C10374,P003,2021-06-20,2021-09-18,Cancelled,PayPal,5,INR,142.47
S053748,C07259,P002,2021-01-26,2021-02-25,Cancelled,Credit Card,0,INR,29.99
S053749,C10772,P003,2023-04-05,,Active,Credit Card,0,INR,49.99
S053750,C07267,P003,2022-01-18,,Active,Credit Card,20,INR,279.94
S053751,C13489,P002,2022-12-21,,Active,Credit Card,10,USD,134.95
S053752,C03387,P002,2023-01-03,,Active,Credit Card,0,USD,209.93
S053753,C05093,P004,2022-02-06,,Active,PayPal,0,EUR,699.93
S053754,C09887,P004,2021-06-12,2021-09-10,Cancelled,Credit Card,0,EUR,299.97
S053755,C03528,P002,2023-10-17,,Active,Bank Transfer,0,USD,209.93
S053756,C05508,P004,2023-08-09,2024-06-04,Cancelled,PayPal,5,USD,949.9
S053757,C03414,P004,2023-07-29,,Active,Credit Card,20,USD,79.99
S053758,C00137,P003,2022-02-18,2022-03-20,Cancelled,Credit Card,0,EUR,49.99
S053759,C05469,P003,2023-01-02,2023-12-28,Cancelled,PayPal,0,USD,599.88
S053760,C06844,P002,2023-02-06,,Active,PayPal,0,USD,29.99
S053761,C13271,P004,2022-03-27,,Active,PayPal,0,USD,299.97
S053762,C13544,P002,2022-12-20,,Active,PayPal,0,USD,119.96
S053763,C10963,P002,2022-07-18,,Active,PayPal,20,USD,47.98
S053764,C03931,P001,2024-02-15,,Active,PayPal,20,EUR,143.9
S053765,C01147,P002,2022-02-07,,Active,PayPal,10,USD,107.96
S053766,C01579,P003,2022-08-03,2023-07-29,Cancelled,Bank Transfer,15,EUR,509.9
S053767,C09632,P003,2023-10-13,,Active,PayPal,15,EUR,339.93
S053768,C06608,P003,2022-03-13,2023-02-06,Cancelled,PayPal,5,USD,522.4
S053769,C14285,P003,2022-11-26,2023-05-25,Cancelled,Bank Transfer,10,EUR,269.95
S053770,C06354,P002,2021-12-13,2022-05-12,Cancelled,PayPal,0,USD,149.95
S053771,C03474,P001,2022-10-15,,Active,PayPal,10,EUR,40.47
S053772,C07663,P002,2021-06-25,2022-05-21,Cancelled,Bank Transfer,10,USD,296.9
S053773,C13891,P002,2022-12-20,2023-01-19,Cancelled,Credit Card,0,USD,29.99
S053774,C11927,P002,2022-08-20,,Active,Credit Card,0,USD,239.92
S053775,C13528,P002,2022-10-23,2023-06-20,Cancelled,Credit Card,10,USD,215.93
S053776,C13638,P003,2021-08-20,,Active,PayPal,5,USD,474.9
S053777,C14713,P002,2022-03-29,2022-07-27,Cancelled,Bank Transfer,5,USD,113.96
S053778,C14519,P002,2022-10-27,,Active,PayPal,10,USD,53.98
S053779,C04102,P002,2023-02-28,,Active,PayPal,10,INR,161.95
S053780,C06916,P003,2022-03-29,2023-01-23,Cancelled,Credit Card,5,INR,474.9
S053781,C14570,P003,2022-06-16,,Active,Bank Transfer,10,USD,179.96
S053782,C09041,P002,2021-06-04,,Active,Credit Card,0,EUR,149.95
S053783,C05327,P003,2022-07-21,2023-02-16,Cancelled,PayPal,20,EUR,279.94
S053784,C13060,P003,2023-08-18,,Active,PayPal,20,INR,319.94
S053785,C03840,P001,2023-12-27,2024-07-24,Cancelled,Credit Card,10,USD,94.44
S053786,C02959,P004,2021-01-25,,Active,PayPal,0,EUR,699.93
S053787,C11775,P003,2024-01-01,,Active,PayPal,15,USD,509.9
S053788,C14685,P003,2021-09-25,,Active,PayPal,5,USD,569.89
